id,name,is_manufacturer
4507,SMITH & NEPHEW PERRY,1
4508,"NANTONG EGENS BIOTECH CO., LTD.",1
4509,BELLCO SRL,1
4510,"KINGSTON TECHNOLOGIES, INC.",1
4511,"NORTHERN IMPLANTS, LLC",1
4512,MOVINGPEOPLE.NET,1
4513,H&H INSTRUMENTS,1
4514,"ORTHOFAB, INC.",1
4515,DONTECH PRODUCTS B.V.,1
4516,ACTIVATEK INC.,1
4517,MERIT MEDICAL SYSTEMS INC.,1
4518,SYPHGMOSTAT,1
4519,"INBIOS INTL., INC.",1
4520,"WESTTEC, LLC",1
4521,"ECHONOUS, INC.",1
4522,WUHAN GREENTEK PTY LTD.,1
4523,"INFUSION INNOVATIONS, INC.",1
4524,GLAMOR PLUS CO.,1
4525,"PELIKAN TECHNOLOGIES, INC",1
4526,RESOUNDANT INC,1
4527,PULPDENT CORP.,1
4528,"ICON INTL., LLC.",1
4529,SPINE WORKS,1
4530,"CAPCARD, INC.",1
4531,"THE MEDICAL DEVICE GROUP, INC.",1
4532,"PREMIER HEART, LLC.",1
4533,PIONEER SURGICAL TECHNOLOGY,1
4534,"SPAN-AMERICA MEDICAL SYSTEMS, INC.",1
4535,"SHENZHEN LIFETECH CARDIO MEDICAL ELECTRONICS CO., LTD.",1
4536,"J.C.E.C. COMPANY, INC. (DOING BUSINESS AS FOUNTAIN HEALTH CA",1
4537,"POLYVUE DISTRIBUTION, INC.",1
4538,AMBIENT CLINICAL ANALYTICS,1
4539,"LARGAN MEDICAL CO., LTD.",1
4540,SHANGHAI LATEX FACTORY,1
4541,"MCDOWELL ENT., INC.",1
4542,"INTERNATIONAL BRACHYTHERAPY, INC.",1
4543,PCI TECHNOLOGY,1
4544,"LON TAI CHEMICAL INDUSTRIAL CO., LTD.",1
4545,"NORTH AMERICAN SCIENCE ASSOC., INC.",1
4546,"SOUNDCURE, INC.",1
4547,"OSTEOPORE, INC.",1
4548,ELITECHGROUP VITAL SCIENTIFIC BV,1
4549,PREFERRED INSTRUMENTS,1
4550,VALHALLA SCIENTIFIC,1
4551,"MED-WEST, INC.",1
4552,"BERKLEY MEDICAL RESOURCES, INC.",1
4553,BITE TECH INC.,1
4554,EUROGREEN INTERNATIONAL INC,1
4555,"M.D. INTL., INC.",1
4556,"QUADRA LOGIC TECHNOLOGIES, INC.",1
4557,"HO DENTAL CO., INC.",1
4558,ORTHOCOR MEDICAL,1
4559,IMMUNO ASSAY CORP.,1
4560,VIRATEC CORP.,1
4561,"ISAG RX, INC.",1
4562,VARIAN MEDICAL SYSTEMS INC.,1
4563,ENCOMPASS INDUSTRIES SDN. BHD.,1
4564,"CORETESTS, INC.",1
4565,PROFOUND MEDICAL INC.,1
4566,EXOS MEDICAL PRODUCTS,1
4567,"MILES INC., AGFA DIVISION",1
4568,"MECHIDYNE SYSTEMS, INC.",1
4569,NATIONAL ULTRASOUND CORP.,1
4570,"SOLEUS CHAMP INTERNATIONAL CO., LTD.",1
4571,APCOT MEDICAL SYSTEMS,1
4572,DJO GLOBAL,1
4573,STUMARK CORP.,1
4574,"EXPANDING ORTHOPEDICS, INC.",1
4575,MEDTRADE PRODUCTS LIMITED,1
4576,TRINON TITANIUM GMBH,1
4577,PRECISION DERMATOLOGY INCORPORATED,1
4578,"FINE ADVANCED COMPOUND CO., LTD",1
4579,"LEPU MEDICAL TECHNOLOGY (BEIJING) CO., LTD",1
4580,WOLFLINE CORP.,1
4581,NANOSTRING TECHNOLOGIES INC.,1
4582,BETA MEDICAL PRODUCTS CO.,1
4583,"ALPHA OMEGA, INC.",1
4584,ACORN MEDICAL PRODUCTS,1
4585,MT.DERM GMBH,1
4586,THE BUZZZ CORP.,1
4587,"ARDENT INTL., INC.",1
4588,JAMIESON FILM CO.,1
4589,"HANCOCK LABORATORIES, INC.",1
4590,"FADASIS MEDICAL, INC.",1
4591,"PARADIGM LASERS, INC.",1
4592,VISIA IMAGING S.R.L.,1
4593,"SHEATHING TECHNOLOGIES, INC.",1
4594,"OPHTHALMIC RESOURCES, INC.",1
4595,"CHENGDU XINJIN SHIFENG MED APPRATUS INST CO., LTD",1
4596,PERMOBIL OF AMERICA,1
4597,APPLIED MEDICAL RESEARCH,1
4598,HERAMED LTD.,1
4599,"U.S. EXPORT MARKETING GROUP, INC.",1
4600,OSTAR MEDITECH CORP.,1
4601,SPARTA INSTRUMENT CORP.,1
4602,"CURASAN AG, FRANKFURT FACILITY",1
4603,"VISION-SCIENCES, INC.",1
4604,"FORTRESS LITE-STYLE WHEELCHAIRS, INC.",1
4605,"FLEXSITE DIAGNOSTICS, INC.",1
4606,BALLERT ORTHOPEDIC CORP.,1
4607,"HMB MEDICAL CONCEPTS, LTD.",1
4608,"AUTOMATED OPHTHALMICS, INC.",1
4609,N.S. UNI-GLOVES SDN. BHD.,1
4610,"INSIGHT INSTRUMENTS, INC.",1
4611,CANE S.R.L.,1
4612,"MARIL PRODUCTS, INC.",1
4613,PIE MEDICAL EQUIPMENT B.V.,1
4614,"JG SPINE, LLC",1
4615,NORTH AMERICAN STANDARDS,1
4616,"NEUROCHAOS SOLUTIONS, INC.",1
4617,"WORLD WIDE TRADE NETWORK, INC.",1
4618,HEALTHBEACON LTD,1
4619,MISSION MEDICL DEVICES,1
4620,VITA ZANHNFABRIK H. RAUTER GMBH CO.,1
4621,ALLEGIANCE HEALTHCARE CORPORATION,1
4622,"MASTER HYDRO SYSTEMS, INC.",1
4623,"RESPIRONICS NOVAMETRIX, INC.",1
4624,MICROLAB AMERICAS INC,1
4625,NOBLE OPTIC,1
4626,SUN-RAIN SYSTEM CORP.,1
4627,"ACCUMED INTL., INC.",1
4628,"ANALYTICHEM INTERNATIONAL, INC.",1
4629,EAST TEXAS LIGHTHOUSE FOR THE BLIND,1
4630,"WESTAR MEDICAL PRODUCTS, INC.",1
4631,"LANX, INC.",1
4632,"CONTROLRAD, INC.",1
4633,ACU-PAK,1
4634,MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED,1
4635,"ATLAS SPINE, INC.",1
4636,"SALTER INSTRUMENTATION, INC.",1
4637,"9TH WAVE, INC.",1
4638,POREX SURGICAL PRODUCTS GROUP,1
4639,PONMED LTD.,1
4640,"DUMEX MEDICAL SURGICAL PRODUCTS, LTD.",1
4641,"WENZHOU WINSOR OPTICAL INTERNATIONAL CO., LTD.",1
4642,SUNGOLD ENT. LTD.,1
4643,"TURPEN LABORATORY SYSTEMS, INC.",1
4644,PAR VISION SYSTEMS CORP.,1
4645,"PROMA, INC.",1
4646,"ANCHOR IMPLANT SYSTEMS, INC.",1
4647,"CARDIOVASCULAR SYSTEMS, INC",1
4648,ABSENTEE SHAWNEE BANDAGE GROUP,1
4649,MPS ACACIA,1
4650,MEDICAL LASER SOLUTIONS,1
4651,SEYMOUR W. MEYER,1
4652,"ORTHOGEN, LLC",1
4653,"ESTRACORPOREAL, INC.",1
4654,"BLUESTONE MEDICAL, INC.",1
4655,"M&M INDUSTRIES, INC.",1
4656,"BFD, INC.",1
4657,"LAPROL SCIENTIFIC, INC.",1
4658,COSMETIC DENTAL MATERIALS INC,1
4659,MOLNLYCKE HEALTH CARE USA,1
4660,VISIONARY OPTICS LLC,1
4661,"GROVES MEDICAL SUPPLY, INC.",1
4662,"TAIWAN DAVID, INC.",1
4663,LUMA THERAPEUTICS,1
4664,"AMERICAN BIOMEDICAL PRODUCTS, INC.",1
4665,NAVION BIOMEDICAL CORP.,1
4666,MED-TEK CORP.,1
4667,I.M.P. GROUP LTD.,1
4668,"BAOT BIOLOGICAL TECHNOLOGY CO., LTD",1
4669,"SHANGHAI CARELIFE INTERNATIONAL TRADING CO., LTD.",1
4670,NSP TECH PTE LTD,1
4671,"INTL. DIATHERMICS RESEARCH, INC.",1
4672,TIPAL INSTRUMENTS LTD.,1
4673,SAFER SLEEP LLC,1
4674,PHS MEDICAL GMBH,1
4675,"PREVENTIVE CARE, INC.",1
4676,"GENERIC MEDICAL DEVICE, INC.",1
4677,ELIMEDICAL DEVICES (FUJIAN) INC.,1
4678,VOTRA (MALAYSIA) SDN BHD,1
4679,DENSTPLY DETREY-DEDENT,1
4680,BEAMPOINT AB,1
4681,"CHURCHILL MEDICAL SYSTEMS, INC.",1
4682,MEDCORP INTL.,1
4683,PRODUCT & EDUCATIONAL SERVICES,1
4684,VASCULAR PATHWAYS,1
4685,"NETWORK MEDICAL SYSTEMS, INC.",1
4686,"SONOMED TECHNOLOGY, INC.",1
4687,CARTICEPT MEDICAL INC,1
4688,DOMINO S.R.L.,1
4689,GE MEDICAL SYSYEMS ULTRASOUND & PRIMARY CARE DIAGN,1
4690,"B & M SPORTING GOODS, INC.",1
4691,"ARMKEL, LLC.",1
4692,"PRIDE HEALTH CARE, INC.",1
4693,"SELECT SOURCES, INC.",1
4694,"HILL TOP RESEARCH, INC.",1
4695,"DEVCOM, INC.",1
4696,"ALPHA TECHNOLOGIES, INC.",1
4697,MEDPHONE CORP.,1
4698,"KG ENGINEERING, INC.",1
4699,"PHYGEN, LLC",1
4700,"CENTERPLUS ORTHOPEDICS, INC",1
4701,BD DIAGNOSTICS SCIENCE,1
4702,"CURRENT TECHNOLOGIES, INC.",1
4703,"EURO-AMERICAN MARKETING GROUP, INC.",1
4704,"MICRO VENTION, INC.",1
4705,"AMIRA MEDICAL, INC.",1
4706,LARSEN & TOUBRO LIMITED,1
4707,SMITH & NEPHEW MEDICAL,1
4708,PROFESSIONAL LATEX SDN BHD,1
4709,"IMMUNO CONCEPTS, NA, LTD.",1
4710,"FIVE LAKES CO., INC.",1
4711,"DADE MICROSCAN, INC.",1
4712,VITAGE LED LTD,1
4713,"CARDIO LIFE RESEARCH, S.A.",1
4714,"PROMATEK MEDICAL SYSTEMS, INC.",1
4715,FORTUNE MEDICAL INSTRUMENT CORP.,1
4716,"NEUROREGEN, L.L.C.",1
4717,"DOLPHIN MEDICAL IMAGING, LLC",1
4718,"PORTLAND WELDING SUPPLY, INC.",1
4719,"CARDIMA, INC.",1
4720,"BTP INDUSTRIES, INC.",1
4721,SOLAR AID CORP.,1
4722,GC ORTHODONTICS AMERICA INC.,1
4723,DIGITAL DOC LLC,1
4724,"LOWINGER HOLDINGS, INC.",1
4725,"UNITED PACIFIC CO., LTD.",1
4726,EXTERNAL COUNTERPULSATION LAB,1
4727,MOSS MEDICAL PRODUCTS,1
4728,MEDISCITEC INC.,1
4729,"DEPUY MITEK, A JOHNSON & JOHNSON CO.",1
4730,OSARTIS GMBH,1
4731,CREGANNA-TACTX MEDICAL,1
4732,"SONOMED, INC.",1
4733,STAT PATH,1
4734,"HORIZON DIAGNOSTICS, INC.",1
4735,"MEDIMIX PRODUCTS, INC.",1
4736,ALLERGAN OPTICAL,1
4737,"PREVENTICE, INC.",1
4738,"BONAFIX SURGICAL AND DENTAL IMPLANTS, LLC",1
4739,HUMAN EXTENSION LTD.,1
4740,"SAN-M PACKAGE CO., LTD.",1
4741,ADVANCED MEDICAL PHOTONICS,1
4742,"NEEDLEPOINT GUARD, INC.",1
4743,MEDICAL INSTRUMENTS AND LAMPS,1
4744,"MEDCOR, INC.",1
4745,"LIFE PRODUCTS, INC.",1
4746,AKTINA MEDICAL PHYSICS CORP.,1
4747,BIOMET SPINE,1
4748,"HANDAE CHEMICAL CO., LTD.",1
4749,FIEGERT-ENDOTECH MEDIZINTECHNIK GMBH,1
4750,CLINICAL IMMUNO-DIAGNOSTICS,1
4751,ZERUSA LIMITED,1
4752,BIOBEAT TECHNOLOGIES LTD.,1
4753,"MINDWAYS SOFTWARE, INC.",1
4754,"WESGOLD MARKETING, INC.",1
4755,AUTOLENS INC.,1
4756,"KONTRON INSTRUMENTS, INC.",1
4757,INFUSAID CORP.,1
4758,JAMES R. POWELL,1
4759,"CONTOUR FABRICATORS, INC.",1
4760,CARDIAC PATHWAYS CORP.,1
4761,WESTERN LABORATORIES CORP.,1
4762,PLEASURE LATEX PRODUCTS SDN. BHD.,1
4763,INNER VISION BIOMETRICS PTY LTD,1
4764,C.I.S LTD,1
4765,"BARRIER CONCEPTS, INC.",1
4766,VICKERS LTD.,1
4767,S & M INSTRUMENT CO.,1
4768,"PLAYTIME PRODUCTS, INC.",1
4769,MILLION HU CORP.,1
4770,"ABLATIVE SOLUTIONS, INC.",1
4771,"AQUA WATER TREATMENT, INC.",1
4772,"AAC CONSULTING GROUP, INC.",1
4773,RINDUMAS SDN BHD,1
4774,WHITEHALL/DIV COLUMBUS MCKENNON CORP.,1
4775,RYAZAN STATE INSTRUMENTS,1
4776,MAXOL LIMITED L.C.,1
4777,SENSIBLE MEDICAL INNOVATIONS LTD.,1
4778,"DENLEY INSTRUMENTS, INC.",1
4779,AIREX INC.,1
4780,"DISTAR, INC.",1
4781,"RTI SURGICAL, INC. DBA RTI BIOLOGICS",1
4782,BUFFARD-LA-DOYE,1
4783,"CORINTH MEDTECH, INC.",1
4784,"WILLIAM J. FORNI, D.D.S.",1
4785,"LEVEL 1 TECHNOLOGIES, INC.",1
4786,"AXEO MEDICAL TECHNOLOGIES, LLC",1
4787,"SOLOS ENDOSCOPY, INC.",1
4788,MEGATECH SCIENTIFIC PTE LTD,1
4789,DYNAMIS MOBILITY LTD.,1
4790,"ARROW PRODUCTS, INC.",1
4791,KISCO INTERNATIONAL,1
4792,"ORTHOACCEL TECHNOLOGIES, INC.",1
4793,PRECISION MODIFIED DEVICES,1
4794,"VLV ASSOCIATES, INC.",1
4795,DAXIN LI,1
4796,CENTRAL LABS. ASSOC. MD PATHOLOGISTS,1
4797,"FORTIFIER INTERNATIONAL CO., LTD.",1
4798,"KAULSON LABORATORIES, INC.",1
4799,"CARDIOMED SUPPLIES, INC.",1
4800,"MARZ MEDICAL, INC",1
4801,"VERICOM CO., LTD",1
4802,"HU-FRIEDY MFG. CO., INC",1
4803,SOLUTIONS FOR TOMORROW AB,1
4804,ANGIOLOGICA B. M. SRL,1
4805,"BEIJING HONKON TECHNOLOGIES CO., LTD",1
4806,"SHANGHAI KINETIC MEDICAL CO., LTD",1
4807,PAULINE M. NICHOLLS,1
4808,GERBER PRODUCTS CO.,1
4809,BRATTLE INSTRUMENT CORP.,1
4810,DOXA AB,1
4811,"ARTHROTEK, INC.",1
4812,"EMERGE MEDICAL, INC.",1
4813,"GIESY CONSULTANTS, INC.",1
4814,"ASIAN LATEX, LTD.",1
4815,ROADMASTER CORP.,1
4816,PROMED CORP.,1
4817,MEDOVENT GMBH,1
4818,"CREAVO MEDICAL TECHNOLOGIES, LTD.",1
4819,"JEDENTAL CO., INC.",1
4820,AGUIFLAI IBERICA S.L.,1
4821,"ONI MEDICAL SYSTEMS, INC.",1
4822,"RLN SYSTEMS, INC.",1
4823,VAGATEX,1
4824,NEW MODA SDN BHD,1
4825,"ANCHOR BRUSH CO., INC.",1
4826,"BLAIREX LABORATORIES, INC.",1
4827,"EYE DYNAMICS, INC.",1
4828,HOME DIALYSIS PLUS,1
4829,"BIOCOAT, INC.",1
4830,NEWWAVE MEDICAL LLC.,1
4831,ASTRALITE CORP.,1
4832,"METAGEN, L.L.C.",1
4833,"INTENSIVE TECHNOLOGY, INC.",1
4834,"JIANGSU BETTERLIFE MEDICAL CO., LTD.",1
4835,AMSCO HOSPITAL PRODUCTS CO.,1
4836,"MICRO-AIRE SURGICAL INSTRUMENTS, INC.",1
4837,"MARCONI MEDICAL SYSTEMS, INC.",1
4838,"DENOVIS MEDICAL, LLC",1
4839,"GREENLEAF-CARTER ENTERPRISES, INC.",1
4840,CHINA HEALTHWAYS INSTITUTE,1
4841,CSIST,1
4842,"SUNBLUE INTL., INC.",1
4843,NOBLITT & RUELAND,1
4844,PIPER ACCESS LLC,1
4845,"NORTH, INC.",1
4846,"MEDISON RADIOLOGY SYSTEMS, INC.",1
4847,HMT HIGH MEDICAL TECHNOLOGIES AG,1
4848,YTY INDUSTRY (MANJUNG) SDN BHD,1
4849,AMERICAN SOUND LABS,1
4850,"MAINE MOLECULAR QUALITY CONTROLS, INC.",1
4851,"KAT IMPLANTS, LLC",1
4852,THOUGHT TECHNOLOGY LTD.,1
4853,"PELCO, INC.",1
4854,M.R. RUBBER INDUSTRIES SDN. BHD.,1
4855,WAGGONER DENTAL MFG.,1
4856,RONVIG DENTAL MFG.  A/S,1
4857,"META IMAGING SOLUTIONS, LLC",1
4858,"SYSTEMS 2000, INC.",1
4859,"R4 VASCULAR, INC.",1
4860,"THERMEDICS, INC.",1
4861,APOLLO FLUID DYNAMICS,1
4862,ARTISAN WHEEL CHAIR MANUFACTURERS,1
4863,"AGP, INC.",1
4864,"DEEP BLUE MEDICAL ADVANCES, INC.",1
4865,"LIBERATOR WHEELCHAIRS, INC.",1
4866,SENTINEL,1
4867,"CARDIOSEARCH, INC.",1
4868,"TRU-FORM OPTICS, INC.",1
4869,"DUNRICH, INC.",1
4870,"HILLMAN'S, THE EYECARE CO., INC.",1
4871,"ZYNERGY CARDIOVASCULAR, INC.",1
4872,"CENTRAL ILLINOIS HEARING AID CENTERS, INC.",1
4873,"BIEDERMANN MEDTECH, INC.",1
4874,COSMAS OPTICAL USA LTD.,1
4875,"CURATIVE MEDICAL TECHNOLOGY, INC.",1
4876,LUNEAU OPHTALMOLOGIE SA,1
4877,GENBIO,1
4878,"G & A INDUSTRIES, INC.",1
4879,QUALITY IN FLOW LTD.,1
4880,JINHUA LATEX PRODUCTS FACTORY,1
4881,PRECISION SPINE,1
4882,SIMEX MEDIZINTECHNIK GMBH,1
4883,TEL-TIME PRODUCTS,1
4884,AUTOSAFE-REFELX INC.,1
4885,"RETEC USA, INC.",1
4886,A-ZENITH THERAPEUTIC EQUIPMENT/SUPPLY,1
4887,"DARCY, INC.",1
4888,"STEWART RESEARCH, INC.",1
4889,"PROTOLOGIC, INC.",1
4890,"RESTORATION ROBOTICS, INC.",1
4891,EYE DEALS,1
4892,WECK,1
4893,BRUCE J. SAND M.D.,1
4894,GVI TECHNOLOGY PARTNERS,1
4895,SYNOVIS LIFE TECHNOLOGIES. INC.,1
4896,"AMUCHINA INTL., INC.",1
4897,"FLEXLENS, INC.",1
4898,MAXIM SURGICAL,1
4899,"IMMUNO PROBE, INC.",1
4900,WHIP MIX CORPORATION,1
4901,"FREEDOM LASER THERAPY, INC.",1
4902,SHANGHAI INDUSTRIAL INVESTMENT CO. LTD.,1
4903,DENFOTEX LIGHT SYSTEMS LTD,1
4904,BLINK DEVICE CORPORATION,1
4905,"EXCEL MEDICAL ELECTRONICS, LLC",1
4906,RAMPART GLOVE CO.,1
4907,PHASE ONE MEDICAL,1
4908,KENDWARD INDUSTRIAL CORP.,1
4909,HERAEUS INSTRUMENTS GMBH,1
4910,DAMON CORP.,1
4911,"INSTEAD, INC.",1
4912,"AGNOVOS HEALTHCARE USA, LLC",1
4913,"KAIXING PLASTIC PRODUCTS CO., LITD.",1
4914,"SMITHS MEDICAL ASD, INC.",1
4915,DMV CORP.,1
4916,POLYSTAN A/S,1
4917,"PRECEPT MEDICAL PRODUCTS, INC.",1
4918,"ACCUTECH, LLC.",1
4919,"SWISSRAY INTERNATIONAL, INC.",1
4920,"TOTEM DIAGNOSTICS, INC.",1
4921,R82 A/S,1
4922,"BAUSCH & LOMB, INC.",1
4923,MEDIGLOVE SDN. BHD.,1
4924,LANCER ASSOC.,1
4925,WHITECAP TECHNOLOGIES LLC,1
4926,"DIABETIC SUPPLY OF SUNCOAST, INC.",1
4927,"ACRO BIOMEDICAL CO., LTD",1
4928,COMARCH HEALTHCARE SA,1
4929,AMERICAN FLUOROSEAL CORP.,1
4930,"HEARTLAND TANNING, INC.",1
4931,BIEGLER GMBH,1
4932,"EUROPEAN & FOREIGN IMPORTS, INC.",1
4933,PRO-DENTEC,1
4934,TRANSIDYNE GENERAL CORP.,1
4935,"PERK SCIENTIFIC, INC.",1
4936,ESTRAD B.V.,1
4937,MEDSPHERE TECHNOLOGIES PVT LTD.,1
4938,SCIENTIA CARDIO ACCESS LLC,1
4939,"INDUSTRIAL ENERGY SPECIALISTS, INC.",1
4940,"GLOBAL TOP, INC.",1
4941,"PSI HEALTH SOLUTIONS, INC.",1
4942,"DYNATHERM MEDICAL, INC.",1
4943,"ALLEZ SPINE, LLC",1
4944,LABORATORY CORPORATION OF AMERICA HOLDINGS,1
4945,"RESEARCHED, NOVEL MEDICAL DEVICES (RN/MD)",1
4946,"ASTHMATX, INC.",1
4947,SMV SCIENTIFIC,1
4948,"TEMPO TECHNOLOGY, INC.",1
4949,"CARESTREAM HEATLH, INC.",1
4950,MICRO STAMPING CORP.,1
4951,REHABILITATION TECHNOLOGIES DIVISION,1
4952,OMNIMEDICAL,1
4953,MANAN MEDICAL DEVICES,1
4954,"LEOMED, LLC",1
4955,MUTZHAS CORP.,1
4956,ELLIQUENCE LLC,1
4957,"NU-LITE RETRACTOR, INC.",1
4958,CALIFORNIA MEDICAL RESEARCH INSTITUTE,1
4959,"WALLABY MEDICAL, INC.",1
4960,INOVA LABS,1
4961,"DEXTRA MEDICAL, INC.",1
4962,NATIONAL REHAB HOSPITAL,1
4963,PARADIGM SPINE LLC,1
4964,"GOTTFRIED MEDICAL, INC.",1
4965,EDGE MEDICAL DEVICES LTD.,1
4966,"JKH HEALTH CO., LTD.",1
4967,JOSTRA AG,1
4968,"BIOINSPIRE TECHNOLOGIES, INCORPORATED",1
4969,STAAR SURGICAL CO.,1
4970,THE BIOMEDICAL ENGINEERING CENTER,1
4971,M.K. MEDITECH CO. LTD.,1
4972,"MATHIS-KOOLPE, INC.",1
4973,"WADA, INC.",1
4974,BIOENGINEERING CONSULTANTS LTD.,1
4975,SCIENT'X,1
4976,"STANDARD SCIENTIFIC, INC.",1
4977,SONITUS MEDICAL  INC,1
4978,"SOLACE THERAPEUTICS, INC.",1
4979,BMEYE B.V.,1
4980,RAMI INTERNATIONAL CORP.,1
4981,"BOMDAL MEDICAL EQUIPMENT, INC.",1
4982,"SHOCKWAVE MEDICAL, INC.",1
4983,REGIONAL MASTER CORP.,1
4984,"ANDREW TECHNOLOGIES, LLC",1
4985,"INNOBIOSURG CO., LTD",1
4986,"PEDIA, LLC",1
4987,APPLE DIAGNOSTIC PRODUCTS,1
4988,"NDO SURGICAL, INC.",1
4989,"CALCITEK, INC.",1
4990,"ALLER/GUARD, INC.",1
4991,MATCH OPTICAL CO.,1
4992,UNIGLOVES LTD.,1
4993,MACBETH,1
4994,"YBEAM TECHNOLOGIES, INC.",1
4995,"INSTROMEDIX, INC.",1
4996,"SPECTRUM MEDICAL SUPPLY, INC.",1
4997,TOP SURGICAL PRODUCTS GMBH,1
4998,"USOPTHALMIC, LLC",1
4999,MEDICAL CONSULTANTS INTL. LTD.,1
5000,"IMPOR-TEX, INTL., INC.",1
5001,"GOOSEN ENTERPRISES, INC.",1
5002,"NCS DIAGNOSTICS, INC.",1
5003,"ETHICON, LLC",1
5004,"OPHTEC USA, INC.",1
5005,"SYSTEMATICS MFG. & TOOL CO., INC.",1
5006,ISHIMOTO TRADING CO.,1
5007,"DAMBRECINE, INC.",1
5008,IMAGING DYNAMICS COMPANY LIMITED,1
5009,MEDIPOINT LTD.,1
5010,VIRCHOW BIOTECH PVT. LTD.,1
5011,"ENDOMEDICS, INC.",1
5012,"CRYOSURG, INC.",1
5013,"MITRA IMAGING, INC.",1
5014,"ELECTROMED, INC.",1
5015,MEDIFACTIA AB,1
5016,SQI DIAGNOSTICS SYSTEMS,1
5017,"GLOBAL MEDICAL PRODUCTS, INC.",1
5018,MEDICALGORITHMICS S.A.,1
5019,"ZIBO GOLDENLINE PLASTIC PRODUCT CO., LTD",1
5020,CGR MEDICAL CORP.,1
5021,"VISTA MEDICAL PRODUCTS, INC.",1
5022,"AMERICAN RADIOSURGERY, INC.",1
5023,SATURN IMAGING INC.,1
5024,GBUK ENTERAL LIMITED,1
5025,"BELCHER PHARMACEUTICALS, INC.",1
5026,"MICRO MEDICAL DEVICES, INC.",1
5027,"U.S. SCIENCE, INC.",1
5028,"NORTH STATE PLASTICS, INC.",1
5029,EDWARD LIFESCIENCES,1
5030,"MIRACLE-EAR/DAHLBERG, INC.",1
5031,"AURORA IMAGING TECHNOLOGY, INC.",1
5032,RYCOM ELECTRON TECHNOLOGY LIMITED,1
5033,HUDSON RCJ AB,1
5034,"MERCED MEDICAL, INC.",1
5035,"BIOMET MANUFACTURING, INC.",1
5036,"EPIEN MEDICAL, INC.",1
5037,"SHANDONG YUANHANG MEDICAL PRODUCTS CO., LTD.",1
5038,"RXSIGHT, INC.",1
5039,UEDA AVANCER CORP.,1
5040,"SAKURA FINETEK U.S.A., INC.",1
5041,RADIANT MEDICAL,1
5042,MOONCUP LLC,1
5043,"BAUI BIOTECH CO., LTD.",1
5044,INLAND TUBE CORP.,1
5045,"DIAGNOSTIC GRIFOLS, S.A.",1
5046,"ANDERSEN STERILIZERS, INC.",1
5047,"MYCO MEDICAL SUPPLIES, INC.",1
5048,"MEDCU TECHNOLOGIES, LTD.",1
5049,"OSTEOTEK, INC.",1
5050,"COLAB INTL., INC.",1
5051,"NEURO SUPPLIES, INC.",1
5052,"GENERIC MEDICAL DEVICES, INC.",1
5053,THE WESTERN DIAGNOSTICS CO.,1
5054,BLUESHINE SRL,1
5055,"BLACKTOE MEDICAL III, INC.",1
5056,"SIMPLY SOLUTIONS, LLC",1
5057,CDB CORPORATION,1
5058,SHINHENG CORP.,1
5059,KOON SENG SDN. BHD.,1
5060,BRANSON ULTRASONICS CORP.,1
5061,"IVOCLAR NORTH AMERICA, INC.",1
5062,"RSP, INC.",1
5063,EXELYS LLC,1
5064,EXIMO MEDICAL LTD.,1
5065,"HEALTHLINE IMPLANTS, INC.",1
5066,PHOTOELECTRON CORPORATION,1
5067,YOUSEF DANESHVAR,1
5068,ADVANCED MEDICAL TECHNOLOGIES,1
5069,"SHANTOU INSTITUTE OF ULTRASONIC INSTRUMENTS CO., LTD (SIUI)",1
5070,"SONOGAGE, INC.",1
5071,CIRDAN IMAGING LIMITED,1
5072,MORHEL MEXICANA,1
5073,"PROMEDIC, INC.",1
5074,"MEDICAL FRONTIERS, INC.",1
5075,EG &G WALLAC,1
5076,ANSELL HEALTHCARE PRODUCTS LLC,1
5077,USGI MEDICAL,1
5078,"C&C SYSTEMS, INC.",1
5079,"MEDICAL SERVICES OF AMERICA, INC.",1
5080,"BIOTOPE, INC.",1
5081,TAIPING SUPER HOLDINGS SDN BHD,1
5082,INVASATEC,1
5083,WUXI MEDICAL INSTRUMENT FACTORY,1
5084,"KRYODERM USA, INC.",1
5085,"MILLENNIUM DENTAL TECHNOLOGIES, INC.",1
5086,"APPLIED SCIENCE, INC.",1
5087,"H&C CHEMICAL, INC.",1
5088,THACKRAY USA,1
5089,"SPECIALIZED LABORATORY EQUIPMENT, LTD.",1
5090,"CADORE MODA USA, INC.",1
5091,ALTERNATIVE PIONEERING RESEARCH AND DEVELOPMENT,1
5092,VYDENCE,1
5093,"VINELAND MEDICAL PRODUCTS, INC.",1
5094,OPTIK,1
5095,"SPIROX, INC.",1
5096,CUSTOM ULTRASONICS INC.,1
5097,GE HEALTHCARE CLINICAL SYSTEMS,1
5098,GENUS DIAGNOSTICS,1
5099,INTRONIX TECHNOLOGIES CORP.,1
5100,"BIOTRAC, INC.",1
5101,ORGANIC ESSENTIALS,1
5102,"AVID MEDICAL, INC.",1
5103,MAVIG GMBH,1
5104,"ELLMAN INTL., INC.",1
5105,BIOMET INTERPORE CROSS,1
5106,"LATEX SUPPLY PRODUCTS (HP), INC.",1
5107,DILORENZO ENGINEERING CO.,1
5108,MAX STAUBLI LTD.,1
5109,"MOXXLY, INC.",1
5110,BIONIX DEVELOPMENT CORPORATION,1
5111,UNIQUE OPTIC LTD.,1
5112,"BORTEC BIOMEDICAL, LTD.",1
5113,KELLER AND HECKMAN,1
