id,device_id,predicate_id
38673,K091115,K031224
38674,K091115,K080915
38675,K091115,K063001
38676,K091115,K022060
38677,K091115,K080496
38678,K091117,K010621
38679,K091117,K011205
38680,K091117,K033770
38681,K091117,K013975
38682,K091117,K024372
38683,K091117,K040339
38684,K091119,K072776
38685,K091120,K922489
38686,K091120,K984230
38687,K091120,K972278
38688,K091120,K051267
38689,K091120,K970841
38690,K091122,P950002
38691,K091122,P950019
38692,K091123,K062501
38693,K091123,K062504
38694,K091125,K080591
38695,K091126,K050002
38696,K091126,K072668
38697,K091129,K050359
38698,K091129,K063122
38699,K091131,K071957
38700,K091132,K081036
38701,K091132,K050479
38702,K091133,K060046
38703,K091134,K041469
38704,K091136,K082435
38705,K091137,K082644
38706,K091137,K001346
38707,K091139,K924732
38708,K091139,K053464
38709,K091140,K032885
38710,K091140,K062956
38711,K091140,K052408
38712,K091145,K081112
38713,K091152,K082640
38714,K091153,K965240
38715,K091153,K042291
38716,K091154,K983341
38717,K091154,K060349
38718,K091155,K052313
38719,K091156,K951303
38720,K091156,K951302
38721,K091156,K081348
38722,K091156,K040112
38723,K091156,K060041
38724,K091156,K010545
38725,K091156,K043263
38726,K091157,K051285
38727,K091160,K090095
38728,K091163,K970426
38729,K091164,K072797
38730,K091165,K071348
38731,K091165,K081484
38732,K091166,K073290
38733,K091166,K083137
38734,K091166,K061916
38735,K091166,K071099
38736,K091167,K941657
38737,K091168,K052469
38738,K091168,K051285
38739,K091171,K081746
38740,K091171,K090073
38741,K091171,K061101
38742,K091171,K081928
38743,K091174,K072510
38744,K091175,K082301
38745,K091179,K080601
38746,K091179,K073020
38747,K091180,K033310
38748,K091180,K073703
38749,K091180,K052401
38750,K091180,K020007
38751,K091180,K011251
38752,K091181,K080743
38753,K091182,K063523
38754,K091185,K964382
38755,K091186,K033419
38756,K091186,K000112
38757,K091187,K061853
38758,K091187,K972585
38759,K091187,K080070
38760,K091188,K061601
38761,K091188,K972484
38762,K091188,K023402
38763,K091188,K020028
38764,K091189,K042673
38765,K091189,K051286
38766,K091189,K033090
38767,K091189,K071890
38768,K091190,K081622
38769,K091191,K013472
38770,K091191,K003939
38771,K091192,K050466
38772,K091192,K062881
38773,K091193,K050642
38774,K091193,K061880
38775,K091193,K040419
38776,K091193,K051195
38777,K091194,K040208
38778,K091194,K914779
38779,K091194,K941176
38780,K091195,K083498
38781,K091195,K012009
38782,K091196,K060694
38783,K091196,K023096
38784,K091196,K981487
38785,K091196,K072578
38786,K091197,K000428
38787,K091200,K883311
38788,K091202,K051219
38789,K091202,K083792
38790,K091202,K021434
38791,K091206,K083828
38792,K091207,K072370
38793,K091207,K080447
38794,K091207,K052776
38795,K091208,K082213
38796,K091208,K081786
38797,K091209,K003636
38798,K091210,K041984
38799,K091212,K032488
38800,K091215,K073001
38801,K091215,K071708
38802,K091215,K073248
38803,K091215,K073148
38804,K091216,K032563
38805,K091216,K905396
38806,K091216,K023944
38807,K091216,K031947
38808,K091217,K040262
38809,K091217,K080405
38810,K091218,K040262
38811,K091218,K080405
38812,K091220,K050929
38813,K091223,K791752
38814,K091223,K072559
38815,K091224,K091229
38816,K091224,K082327
38817,K091225,K013119
38818,K091225,K012117
38819,K091225,K012118
38820,K091225,K012120
38821,K091227,K052518
38822,K091228,K001588
38823,K091228,K011634
38824,K091228,K072089
38825,K091229,K984527
38826,K091229,K083099
38827,K091235,K070747
38828,K091236,K021905
38829,K091238,K060647
38830,K091238,K071526
38831,K091241,K082268
38832,K091241,K080238
38833,K091241,K021389
38834,K091242,K062402
38835,K091245,K073693
38836,K091245,K083453
38837,K091248,K072795
38838,K091250,K923487
38839,K091252,K072030
38840,K091253,K020244
38841,K091253,K072407
38842,K091253,K081380
38843,K091253,K043548
38844,K091253,K922543
38845,K091254,K062868
38846,K091257,K050503
38847,K091257,K070129
38848,K091257,K051247
38849,K091258,K994143
38850,K091258,K031428
38851,K091258,K053472
38852,K091259,K051950
38853,K091259,K033421
38854,K091259,K062517
38855,K091259,K973384
38856,K091260,K981120
38857,K091261,K070002
38858,K091263,K082358
38859,K091263,K041263
38860,K091264,K051202
38861,K091265,K042007
38862,K091266,K070962
38863,K091266,K041206
38864,K091266,K081414
38865,K091266,K080792
38866,K091266,K041592
38867,K091268,K061450
38868,K091271,K992969
38869,K091271,K072592
38870,K091272,K052811
38871,K091279,K944355
38872,K091280,K082019
38873,K091280,K974566
38874,K091280,K090411
38875,K091281,K011996
38876,K091281,K051290
38877,K091283,K041283
38878,K091283,K051072
38879,K091283,K050709
38880,K091284,K023141
38881,K091284,K952624
38882,K091284,K952622
38883,K091284,K013708
38884,K091285,K031612
38885,K091286,K060992
38886,K091287,K960648
38887,K091288,K021949
38888,K091288,K993597
38889,K091289,K013134
38890,K091289,K970227
38891,K091290,K082955
38892,K091291,K080928
38893,K091291,K062270
38894,K091291,K071373
38895,K091291,K063428
38896,K091291,K950697
38897,K091291,K013823
38898,K091292,K023075
38899,K091295,K082119
38900,K091296,K070559
38901,K091296,K061328
38902,K091298,K951431
38903,K091298,K021737
38904,K091299,K071226
38905,K091299,K071227
38906,K091300,K061906
38907,K091300,K061322
38908,K091300,K951582
38909,K091301,K072253
38910,K091301,K073109
38911,K091301,K081395
38912,K091301,K081849
38913,K091302,K062353
38914,K091303,K902389
38915,K091305,K032688
38916,K091305,K031773
38917,K091305,K000948
38918,K091306,K030712
38919,K091308,K051641
38920,K091309,K033618
38921,K091309,K893377
38922,K091309,K912930
38923,K091310,K992581
38924,K091310,K063172
38925,K091312,K033850
38926,K091312,K831396
38927,K091313,K021241
38928,K091313,K061150
38929,K091313,K071967
38930,K091315,K072790
38931,K091317,K082199
38932,K091319,K063830
38933,K091320,K935563
38934,K091320,K030147
38935,K091320,K050254
38936,K091320,K991297
38937,K091320,K081181
38938,K091321,K040262
38939,K091321,K051195
38940,K091322,K062869
38941,K091323,K053540
38942,K091323,K083682
38943,K091324,K081626
38944,K091324,K063240
38945,K091324,K081625
38946,K091325,K080711
38947,K091325,K014009
38948,K091325,K071570
38949,K091326,K061522
38950,K091326,K030395
38951,K091328,K011030
38952,K091328,K013488
38953,K091329,K080415
38954,K091329,K051601
38955,K091331,K060274
38956,K091332,K010050
38957,K091333,K991733
38958,K091336,K993797
38959,K091336,K012276
38960,K091338,K050177
38961,K091339,K012425
38962,K091339,K972303
38963,K091339,P890023
38964,K091339,K020193
38965,K091340,K072476
38966,K091343,K081476
38967,K091345,K070372
38968,K091346,K020667
38969,K091346,K980778
38970,K091346,K973774
38971,K091346,K944222
38972,K091346,K974739
38973,K091350,K062050
38974,K091352,K070242
38975,K091355,K050294
38976,K091355,K943935
38977,K091355,K081580
38978,K091355,K820430
38979,K091357,K981393
38980,K091358,K080036
38981,K091358,K072353
38982,K091358,K032200
38983,K091359,K080143
38984,K091359,K070966
38985,K091359,K033961
38986,K091359,K080828
38987,K091360,K860674
38988,K091360,K834447
38989,K091360,K024076
38990,K091360,K904210
38991,K091361,K061247
38992,K091362,K081253
38993,K091362,K931162
38994,K091363,K061426
38995,K091364,K070618
38996,K091365,K052734
38997,K091365,K080805
38998,K091366,K063546
38999,K091366,K052125
39000,K091366,K983135
39001,K091367,K072719
39002,K091368,K080351
39003,K091370,K992373
39004,K091373,K032915
39005,K091373,K071964
39006,K091373,K063762
39007,K091373,K071950
39008,K091373,K063324
39009,K091374,K072797
39010,K091377,K042934
39011,K091378,K041929
39012,K091378,K081677
39013,K091378,K081079
39014,K091380,K010070
39015,K091380,K041023
39016,K091381,K042268
39017,K091381,K082406
39018,K091381,K041381
39019,K091382,K011399
39020,K091382,K040152
39021,K091386,K983321
39022,K091387,K022258
39023,K091387,K053355
39024,K091387,K063779
39025,K091388,K042348
39026,K091388,K042819
39027,K091388,K082434
39028,K091389,K083152
39029,K091390,K071851
39030,K091391,K051905
39031,K091393,K041264
39032,K091393,K050035
39033,K091393,K081430
39034,K091395,K082633
39035,K091395,K062392
39036,K091396,K081567
39037,K091396,K040003
39038,K091397,K070614
39039,K091397,K080036
39040,K091397,K002074
39041,K091400,K081269
39042,K091403,K062781
39043,K091404,K071250
39044,K091404,K062552
39045,K091405,K070475
39046,K091405,K062786
39047,K091406,K082310
39048,K091406,K063205
39049,K091408,K061573
39050,K091409,K033415
39051,K091409,K042357
39052,K091410,K062437
39053,K091410,K931966
39054,K091410,K961013
39055,K091410,K973529
39056,K091410,K071186
39057,K091411,K073615
39058,K091411,K060282
39059,K091412,K030586
39060,K091413,K931786
39061,K091414,K910852
39062,K091415,K073398
39063,K091415,K014141
39064,K091417,K021179
39065,K091419,K810157
39066,K091419,K822971
39067,K091419,K840807
39068,K091424,K033815
39069,K091425,K933518
39070,K091425,K002783
39071,K091425,K031401
39072,K091425,K983942
39073,K091425,K052533
39074,K091425,K073649
39075,K091425,K022615
39076,K091428,K993921
39077,K091428,K942211
39078,K091430,K012013
39079,K091430,K053529
39080,K091432,K062307
39081,K091433,K010461
39082,K091434,K041411
39083,K091434,K014141
39084,K091436,K060433
39085,K091439,K874298
39086,K091439,K071179
39087,K091441,K990518
39088,K091442,K082236
39089,K091444,K080762
39090,K091445,K071668
39091,K091445,K082572
39092,K091445,K091974
39093,K091446,K073583
39094,K091446,K080244
39095,K091446,K070284
39096,K091449,K013326
39097,K091449,K903930
39098,K091449,K031569
39099,K091449,K041281
39100,K091452,K051274
39101,K091452,K040684
39102,K091452,K001842
39103,K091452,K061960
39104,K091454,K002331
39105,K091454,K080635
39106,K091454,K060351
39107,K091455,K914810
39108,K091458,K011526
39109,K091458,K001237
39110,K091458,K090728
39111,K091458,K011656
39112,K091459,K030886
39113,K091460,K080641
39114,K091465,K013870
39115,K091465,K040390
39116,K091465,K081070
39117,K091465,K991563
39118,K091465,K941541
39119,K091465,K073690
39120,K091466,K061986
39121,K091467,K072459
39122,K091468,K051144
39123,K091470,K082426
39124,K091470,K083375
39125,K091471,K983494
39126,K091472,K052719
39127,K091474,K070917
39128,K091478,K945534
39129,K091481,K083099
39130,K091482,K915262
39131,K091484,K082672
39132,K091484,K040278
39133,K091484,K063549
39134,K091486,K050026
39135,K091486,K932950
39136,K091489,K992658
39137,K091490,K080132
39138,K091491,K071778
39139,K091492,K091992
39140,K091492,K073020
39141,K091493,K001941
39142,K091493,K993106
39143,K091494,K000629
39144,K091495,K063677
39145,K091495,K033333
39146,K091496,K032816
39147,K091496,K060305
39148,K091497,K070400
39149,K091497,K050070
39150,K091498,K002519
39151,K091498,K060779
39152,K091499,K061030
39153,K091499,K080353
39154,K091500,K090963
39155,K091502,K061778
39156,K091503,K070227
39157,K091504,K080861
39158,K091505,K004017
39159,K091505,K082539
39160,K091505,K082124
39161,K091505,K050896
39162,K091507,K062512
39163,K091508,K003478
39164,K091508,K021891
39165,K091508,K002960
39166,K091508,K012739
39167,K091508,K934765
39168,K091509,K082186
39169,K091509,K090325
39170,K091510,K073266
39171,K091510,K051621
39172,K091515,K061871
39173,K091515,K013165
39174,K091515,K073088
39175,K091515,K063457
39176,K091515,K910132
39177,K091515,K012265
39178,K091516,K873448
39179,K091516,K082815
39180,K091517,K072780
39181,K091518,K071217
39182,K091518,K053325
39183,K091519,K070881
39184,K091519,K000297
39185,K091520,K040095
39186,K091520,K912551
39187,K091520,K032571
39188,K091522,K052143
39189,K091522,K052142
39190,K091529,K042605
39191,K091529,K042674
39192,K091534,K020071
39193,K091534,K041930
39194,K091534,K022327
39195,K091534,K062369
39196,K091536,K052293
39197,K091536,K083147
39198,K091538,K040366
39199,K091539,K022774
39200,K091539,K091313
39201,K091539,K050235
39202,K091540,K992545
39203,K091540,K053223
39204,K091541,K003472
39205,K091542,K060101
39206,K091542,K070749
39207,K091542,K974259
39208,K091542,K000274
39209,K091543,K032683
39210,K091543,K030612
39211,K091543,K073325
39212,K091544,K931786
39213,K091545,K060433
39214,K091545,K081648
39215,K091546,K060758
39216,K091546,K071179
39217,K091546,K013159
39218,K091547,K023219
39219,K091547,K040814
39220,K091547,K070255
39221,K091548,K020715
39222,K091548,K955628
39223,K091549,K073481
39224,K091549,K053561
39225,K091549,K963812
39226,K091551,K070216
39227,K091552,K003558
39228,K091553,K070473
39229,K091554,K955648
39230,K091555,K080014
39231,K091555,K041107
39232,K091555,K062800
39233,K091556,K031208
39234,K091556,K083518
39235,K091558,K052433
39236,K091561,K033474
39237,K091562,K073322
39238,K091562,K053161
39239,K091562,K072262
39240,K091562,K072779
39241,K091562,K082938
39242,K091563,K014109
39243,K091564,K910077
39244,K091564,K072049
39245,K091564,K053269
39246,K091566,K032367
39247,K091566,K083497
39248,K091566,K965098
39249,K091568,K090097
39250,K091568,K063621
39251,K091568,K022165
39252,K091568,K050695
39253,K091574,K001172
39254,K091574,K001185
39255,K091574,K001173
39256,K091574,K001184
39257,K091577,K082934
39258,K091577,K050683
39259,K091578,K070950
39260,K091579,K071564
39261,K091579,K063609
39262,K091579,K050350
39263,K091580,K073457
39264,K091581,K071687
39265,K091582,K001969
39266,K091582,K970466
39267,K091583,K020999
39268,K091584,K031691
39269,K091586,K001901
39270,K091586,K003682
39271,K091586,K043502
39272,K091586,K051991
39273,K091587,K984251
39274,K091587,K071914
39275,K091588,K050540
39276,K091588,K072062
39277,K091588,K061457
39278,K091591,K951696
39279,K091593,K071342
39280,K091593,K072269
39281,K091594,K031561
39282,K091596,K083793
39283,K091600,K090601
39284,K091600,K090262
39285,K091600,K020310
39286,K091601,K040157
39287,K091602,K061152
39288,K091602,K012227
39289,K091602,K061540
39290,K091606,K072118
39291,K091607,K083033
39292,K091607,K090242
39293,K091608,K051496
39294,K091609,K070447
39295,K091609,K061594
39296,K091609,K041601
39297,K091609,K060474
39298,K091612,K033299
39299,K091615,K024307
39300,K091615,K883893
39301,K091616,K961053
39302,K091616,K923122
39303,K091617,K031856
39304,K091618,K081561
39305,K091618,K051443
39306,K091619,K060613
39307,K091619,K061012
39308,K091623,K032534
39309,K091624,K021721
39310,K091624,K050038
39311,K091624,K032869
39312,K091625,K032991
39313,K091625,K034030
39314,K091625,K063074
39315,K091625,K001625
39316,K091626,K083106
39317,K091627,K090562
39318,K091628,K954345
39319,K091631,K051553
39320,K091631,K003438
39321,K091631,K973805
39322,K091631,K041990
39323,K091632,K992326
39324,K091632,K061997
39325,K091634,K951089
39326,K091636,K082491
39327,K091638,P960025
39328,K091638,K072289
39329,K091641,K070656
39330,K091645,K070305
39331,K091648,K060717
39332,K091648,K070827
39333,K091648,K033132
39334,K091650,K020386
39335,K091653,K083799
39336,K091656,K944866
39337,K091656,K083453
39338,K091657,K052133
39339,K091658,K050489
39340,K091660,K063483
39341,K091660,K083400
39342,K091664,K083915
39343,K091664,K072331
39344,K091664,K030897
39345,K091666,K043486
39346,K091667,K063765
39347,K091669,K073457
39348,K091670,K925979
39349,K091670,K920755
39350,K091672,K081791
39351,K091672,K063161
39352,K091673,K012385
39353,K091674,K030108
39354,K091674,K080482
39355,K091674,K053297
39356,K091676,K881449
39357,K091676,K881446
39358,K091679,K042365
