id,review_panel,medical_specialty,device_name,device_class,unclassified_reason_code,gmp_exempt_flag,third_party_review_eligible,third_party_review_code,regulation_number,submission_type,implant_flag,life_sustain_support_flag,summary_malfunction_reporting
HAW,NE,NE,Neurological Stereotaxic Instrument,2,,0,0,,882.456,510(K),0,0,0
HAX,NE,NE,"Tong, Skull For Traction",2,,0,1,,882.596,510(K),0,0,1
HBA,NE,NE,Neurosurgical Paddie,2,,0,1,,882.47,510(K),0,0,0
HBB,NE,NE,"Motor, Drill, Pneumatic",2,,0,1,,882.437,510(K),0,0,1
HBC,NE,NE,"Motor, Drill, Electric",2,,0,1,,882.436,510(K),0,0,1
HBD,NE,NE,"Handpiece (Brace), Drill",1,,0,0,,882.4325,510(K) Exempt,0,0,1
HBE,NE,NE,"Drills, Burrs, Trephines & Accessories (Simple, Powered)",2,,0,1,,882.431,510(K),0,0,1
HBF,NE,NE,"Drills, Burrs, Trephines & Accessories (Compound, Powered)",2,,0,1,,882.4305,510(K),0,0,1
HBG,NE,NE,"Drills, Burrs, Trephines & Accessories (Manual)",2,,0,1,,882.43,510(K),0,0,1
HBI,SU,SU,"Illuminator, Fiberoptic, Surgical Field",2,,0,1,,878.458,510(K),0,0,1
HBK,RA,RA,"Chair, Pneumoencephalographic",2,,0,0,,892.182,510(K) Exempt,0,0,1
HBL,NE,NE,"Holder, Head, Neurosurgical (Skull Clamp)",2,,0,1,,882.446,510(K),0,0,0
HBM,NE,NE,"Headrest, Neurosurgical",1,,0,0,,882.444,510(K) Exempt,0,0,1
HBN,NE,NE,"Chair, Neurosurgical",1,,0,0,,882.4125,510(K) Exempt,0,0,1
HBO,NE,NE,"Clip, Scalp",2,,0,1,,882.415,510(K),0,0,1
HBP,NE,NE,"Clip, Implanted Malleable",2,,0,0,,882.5225,510(K),1,0,1
HBQ,NE,NE,"Instrument, Clip Removal",1,,0,0,,882.42,510(K) Exempt,0,0,1
HBR,NE,NE,"Rack, Clip",1,,0,0,,882.4215,510(K) Exempt,0,0,1
HBS,NE,NE,"Instrument, Clip Forming/Cutting",1,,0,0,,882.419,510(K) Exempt,0,0,1
HBT,SU,SU,"Applier, Hemostatic Clip",1,,0,0,,878.48,510(K) Exempt,0,0,1
HBW,NE,NE,"Fastener, Plate, Cranioplasty",2,,0,0,,882.536,510(K),1,0,1
HBX,NE,NE,"Instrument, Cranioplasty Material Forming",1,,0,0,,882.45,510(K) Exempt,0,0,1
HBZ,NE,NE,"Catheter, Intravascular Occluding",3,,0,0,,882.515,PMA,0,0,0
HCA,NE,NE,"Catheter, Ventricular",2,,0,1,,882.41,510(K),0,0,1
HCB,NE,NE,"Device, Aversive Conditioning",2,,0,1,,882.5235,510(K),0,0,0
HCC,NE,NE,"Device, Biofeedback",2,,0,0,,882.505,510(K) Exempt,0,0,1
HCD,NE,NE,"Cannula, Ventricular",1,,0,0,,882.406,510(K) Exempt,0,0,1
HCE,NE,NE,"Clamp, Carotid Artery",2,,0,0,,882.5175,510(K),1,0,1
HCF,SU,SU,"Instrument, Ligature Passing And Knot Tying",1,,0,0,,878.48,510(K) Exempt,0,0,1
HCG,NE,NE,"Device, Neurovascular Embolization",2,,0,0,,882.595,510(K),1,0,0
HCH,NE,NE,"Clip, Aneurysm",2,,0,0,,882.52,510(K),1,0,1
HCI,NE,NE,"Applier, Aneurysm Clip",2,,0,1,,882.4175,510(K),0,0,1
HCJ,NE,NE,"Device, Skin Potential Measurement",2,,0,0,,882.156,510(K) Exempt,0,0,1
HCS,NE,NE,"Device, Temperature Measurement, Direct Contact, Powered",2,,0,1,,882.157,510(K),0,0,1
HCY,OB,OB,"Curette, Uterine",1,,0,0,,884.453,510(K) Exempt,0,0,1
HCZ,OB,OB,"Forceps, Surgical, Gynecological",2,,0,1,,884.453,510(K),0,0,1
HDA,OB,OB,"Forceps, Obstetrical",2,,0,0,,884.44,510(K) Exempt,0,0,1
HDB,OB,OB,"Extractor, Vacuum, Fetal",2,,0,1,,884.434,510(K),0,0,0
HDC,OB,OB,"Tenaculum, Uterine",2,,0,1,,884.453,510(K),0,0,1
HDD,OB,OB,"Table, Obstetrical, Ac-Powered (And Accessories)",2,,0,0,,884.49,510(K) Exempt,0,0,1
HDE,OB,OB,"Hook, Fibroid, Gynecological",1,,0,0,,884.452,510(K) Exempt,0,0,1
HDF,OB,OB,"Speculum, Vaginal, Metal",1,,0,0,,884.452,510(K) Exempt,0,0,1
HDG,OB,OB,"Speculum, Vaginal, Metal, Fiberoptic",1,,0,0,,884.452,510(K) Exempt,0,0,1
HDH,OB,OB,"Needle, Cerclage, Gynecological",1,,0,0,,884.453,510(K) Exempt,0,0,1
HDI,OB,OB,"Hook, Destructive, Obstetrical",2,,0,1,,884.45,510(K),0,0,0
HDJ,OB,OB,"Scissors, Umbilical",1,,0,0,,884.452,510(K) Exempt,0,0,1
HDK,OB,OB,"Scissors, Episiotomy",1,,0,0,,884.452,510(K) Exempt,0,0,1
HDL,OB,OB,"Retractor, Vaginal",1,,0,0,,884.452,510(K) Exempt,0,0,1
HDM,OB,OB,"Packer, Uterine",1,,0,0,,884.452,510(K) Exempt,0,0,1
HDN,OB,OB,"Dilator, Cervical, Expandable",3,,0,0,,884.425,PMA,0,0,0
HDO,OB,OB,"Valve, Tubal Occlusion",3,,0,0,,884.538,PMA,1,0,0
HDP,OB,OB,"Elevator, Uterine",2,,0,1,,884.453,510(K),0,0,1
HDQ,OB,OB,"Dilator, Cervical, Fixed Size",1,,0,0,,884.453,510(K) Exempt,0,0,1
HDR,OB,OB,"Cap, Cervical",2,,0,1,,884.525,510(K),0,0,1
HDT,OB,OB,"Device, Intrauterine, Contraceptive And Introducer",3,,0,0,,884.536,PMA,1,0,0
HDW,OB,OB,"Diaphragm, Contraceptive (And Accessories)",2,,0,1,,884.535,510(K),0,0,1
HDX,OB,OB,"Dilator, Vaginal",2,,0,1,,884.39,510(K),0,0,1
HDY,OB,OB,"Dilator, Cervical, Hygroscopic-Laminaria",2,,0,1,,884.426,510(K),0,0,1
HDZ,OB,OB,"Knife, Cervical Cone",2,,0,1,,884.453,510(K),0,0,1
HEB,OB,OB,"Tampon, Menstrual, Unscented",2,,0,1,,884.547,510(K),0,0,0
HEC,OB,OB,"Insufflator, Vaginal",1,,0,0,,884.592,510(K) Exempt,0,0,1
HED,OB,OB,"Douche Apparatus, Vaginal, Therapeutic",1,,0,0,,884.59,510(K) Exempt,0,0,1
HEE,OB,OB,"Set, Anesthesia, Paracervical",2,,0,1,,884.51,510(K),0,0,1
HEF,HO,HO,"Binder, Breast",1,,1,0,,880.516,510(K) Exempt,0,0,1
HEG,OB,OB,"Set, Anesthesia, Pudendal",2,,0,1,,884.51,510(K),0,0,1
HEH,OB,OB,"Chamber, Decompression, Abdominal",3,,0,0,,884.5225,PMA,0,0,0
HEI,OB,OB,"Monitor, Heart-Valve Movement, Fetal, Ultrasonic",2,,0,1,,884.266,510(K),0,0,0
HEJ,OB,OB,"Monitor, Hemic Sound, Ultrasonic",2,,0,1,,884.266,510(K),0,0,0
HEK,OB,OB,"Monitor, Heart Sound, Fetal, Ultrasonic",2,,0,1,,884.266,510(K),0,0,0
HEL,OB,OB,"Monitor, Heart Rate, Fetal, Ultrasonic",2,,0,1,,884.266,510(K),0,0,0
HEM,OB,OB,"Imager, Ultrasonic Obstetric-Gynecologic",2,,0,1,,884.2225,510(K),0,0,0
HEN,OB,OB,"Caliper, Fetal Head, Ultrasonic",2,,0,1,,884.2225,510(K),0,0,1
HEO,OB,OB,"Analyzer, Data, Obstetric",3,,0,0,,884.205,PMA,0,0,0
HEP,OB,OB,"Monitor, Blood-Flow, Ultrasonic",2,,0,1,,884.266,510(K),0,0,0
HEQ,OB,OB,"Monitor, Pressure, Arterial, Fetal, Ultrasonic",2,,0,1,,884.266,510(K),0,0,0
HER,OB,OB,"Pelvimeter, External",1,,0,0,,884.452,510(K) Exempt,0,0,1
HES,OB,OB,"Insufflator, Carbon-Dioxide, Uterotubal (And Accessories)",2,,0,1,,884.13,510(K),0,0,1
HET,OB,OB,"Laparoscope, Gynecologic (And Accessories)",2,,0,0,,884.172,510(K),0,0,0
HEW,OB,OB,Culdoscope (And Accessories),2,,0,0,,884.164,510(K),0,0,0
HEX,OB,OB,Colposcope (And Colpomicroscope),2,,0,1,,884.163,510(K),0,0,1
HEZ,OB,OB,"Endoscope, Transcervical (Amnioscope)(And Accessories)",2,,0,1,,884.166,510(K),0,0,1
HFA,OB,OB,"Amnioscope, Transabdominal (Fetoscope) (And Accessories)",HDE,,0,0,,884.16,HDE - Humanitarian Device Exemption,0,0,1
HFB,OB,OB,"Forceps, Biopsy, Gynecological",1,,0,0,,884.453,510(K) Exempt,0,0,1
HFC,OB,OB,"Aspirator, Endocervical",2,,0,1,,884.105,510(K),0,0,1
HFD,OB,OB,"Washer, Endometrial",2,,0,1,,884.1185,510(K),0,0,1
HFE,OB,OB,"Brush, Endometrial",2,,0,1,,884.11,510(K),0,0,1
HFF,OB,OB,"Aspirator, Endometrial",2,,0,1,,884.106,510(K),0,0,1
HFG,OB,OB,"Coagulator, Laparoscopic, Unipolar (And Accessories)",2,,0,1,,884.416,510(K),0,0,1
HFH,OB,OB,"Coagulator, Hysteroscopic (And Accessories)",2,,0,1,,884.416,510(K),0,0,1
HFI,OB,OB,"Coagulator, Culdoscopic (And Accessories)",2,,0,1,,884.416,510(K),0,0,1
HFJ,OB,OB,"Prosthesis, Fallopian Tube",2,,0,0,,884.365,510(K),1,0,1
HFK,OB,OB,"Mold, Vaginal",2,,0,1,,884.39,510(K),0,0,1
HFL,OB,OB,"Drain, Cervical",2,,0,0,,884.32,510(K) Exempt,0,0,1
HFM,OB,OB,"Monitor, Uterine Contraction, External (For Use In Clinic)",2,,0,1,,884.272,510(K),0,0,0
HFN,OB,OB,"Transducer, Pressure, Intrauterine",2,,0,1,,884.27,510(K),0,0,0
HFO,OB,OB,"Recorder, Pressure, Intrauterine",2,,0,1,,884.27,510(K),0,0,0
HFP,OB,OB,"Monitor, Phonocardiographic, Fetal",2,,0,1,,884.264,510(K),0,0,0
HFS,HO,HO,"Shield, Nipple",1,,0,0,,880.563,510(K) Exempt,0,0,1
HFW,OB,OB,"Clamp, Umbilical",2,,0,0,,884.453,510(K) Exempt,0,0,1
HFX,OB,OB,"Clamp, Circumcision",2,,0,1,,884.453,510(K),0,0,1
HFY,OB,OB,"Band, Tubal Occlusion",3,,0,0,,884.538,PMA,1,0,0
HFZ,OB,OB,Craniotribe,2,,0,1,,884.45,510(K),0,0,1
HGA,OB,OB,Cranioclast,2,,0,1,,884.45,510(K),0,0,1
HGB,OB,OB,"Clip, Tubal Occlusion",3,,0,0,,884.538,PMA,1,0,0
HGC,OB,OB,"Clamp, Uterine",1,,0,0,,884.452,510(K) Exempt,0,0,1
HGD,OB,OB,"Applicator, Vaginal",1,,0,0,,884.452,510(K) Exempt,0,0,1
HGE,OB,OB,Amniotome,1,,0,0,,884.453,510(K) Exempt,0,0,0
HGF,OB,OB,"Source, Abortion Unit, Vacuum",2,,0,1,,884.507,510(K),0,0,1
HGG,OB,OB,"Controller, Abortion Unit, Vacuum",2,,0,1,,884.507,510(K),0,0,0
HGH,OB,OB,"Cannula, Suction, Uterine",2,,0,1,,884.507,510(K),0,0,0
HGI,OB,OB,"Electrocautery, Gynecologic (And Accessories)",2,,0,1,,884.412,510(K),0,0,1
HGK,OB,OB,"Endoscope, Fetal Blood Sampling (And Accessories)",2,,0,0,,884.166,510(K),0,0,1
HGL,OB,OB,"Transducer, Ultrasonic, Obstetric",2,,0,1,,884.296,510(K),0,0,0
HGM,OB,OB,"System, Monitoring, Perinatal",2,,0,1,,884.274,510(K),0,0,0
HGN,OB,OB,"Stethoscope, Fetal",1,,0,0,,884.29,510(K) Exempt,0,0,1
HGO,OB,OB,"Monitor, Electroencephalographic, Fetal (And Accessories)",3,,0,0,,884.262,PMA,0,0,0
HGP,OB,OB,"Electrode, Circular (Spiral), Scalp And Applicator",2,,0,1,,884.2675,510(K),0,0,0
HGS,OB,OB,"Catheter, Intrauterine And Introducer",2,,0,1,,884.27,510(K),0,0,1
HGW,OB,OB,"Sampler, Blood, Fetal",2,,0,1,,884.156,510(K),0,0,1
HGX,OB,OB,"Pump, Breast, Powered",2,,0,1,,884.516,510(K),0,0,1
HGY,OB,OB,"Pump, Breast, Non-Powered",1,,0,0,,884.515,510(K) Exempt,0,0,1
HGZ,OB,OB,"Heater, Perineal, Direct Contact",2,,0,0,,884.539,510(K) Exempt,0,0,1
HHA,OB,OB,"Heater, Perineal, Radiant, Non-Contact",2,,0,0,,884.539,510(K) Exempt,0,0,1
HHD,OB,OB,"Pad, Menstrual, Unscented",1,,0,0,,884.5435,510(K) Exempt,0,0,1
HHE,OB,OB,"Cup, Menstrual",2,,0,0,,884.54,510(K) Exempt,0,0,1
HHF,OB,OB,"Remover, Intrauterine Device, Contraceptive, Hook-Type",1,,0,0,,884.453,510(K) Exempt,0,0,1
HHG,OB,OB,"Dilator, Cervical, Vibratory",3,,0,0,,884.427,PMA,0,0,0
HHI,OB,OB,"System, Abortion, Vacuum",2,,0,1,,884.507,510(K),0,0,0
HHJ,OB,OB,"Locator, Intracorporeal Device, Ultrasonic, Obstetric-Gynecologic",2,,0,1,,884.2225,510(K),0,0,1
HHK,OB,OB,"Curette, Suction, Endometrial (And Accessories)",2,,0,1,,884.1175,510(K),0,0,1
HHL,OB,OB,"Pad, Menstrual, Scented",2,,0,0,,884.5425,510(K) Exempt,0,0,1
HHM,OB,OB,"Sound, Uterine",1,,0,0,,884.453,510(K) Exempt,0,0,1
HHN,OB,OB,Cleidoclast,2,,0,1,,884.45,510(K),0,0,0
HHO,OB,OB,"Screw, Fibroid, Gynecological",2,,0,1,,884.453,510(K),0,0,1
HHP,OB,OB,"Table, Obstetrical, Manual (And Accessories)",2,,0,0,,884.49,510(K) Exempt,0,0,1
HHQ,OB,OB,"System, Abortion, Metreurynter-Balloon",3,,0,0,,884.505,PMA,0,0,0
HHR,OB,OB,"Laser, Surgical, Gynecologic",2,,0,1,,884.455,510(K),0,0,0
HHS,OB,OB,Transcervical Contraceptive Tubal Occlusion Device,3,,0,0,,884.538,PMA,1,0,0
HHT,OB,OB,"Spatula, Cervical, Cytological",2,,0,1,,884.453,510(K),0,0,1
HHW,OB,OB,"Pessary, Vaginal",2,,0,1,,884.3575,510(K),0,0,1
HHX,OB,OB,"Holograph, Fetal, Acoustical",2,,0,1,,884.2225,510(K),0,0,1
HHY,OB,,"Prosthesis, Suture, Cerclage",3,,0,0,,,PMA,0,0,0
HIB,OB,OB,"Speculum, Vaginal, Nonmetal",2,,0,0,,884.453,510(K) Exempt,0,0,1
HIC,OB,OB,"Speculum, Vaginal, Nonmetal, Fiberoptic",2,,0,0,,884.453,510(K) Exempt,0,0,1
HIF,OB,OB,"Insufflator, Laparoscopic",2,,0,0,,884.173,510(K),0,0,0
HIG,OB,OB,"Insufflator, Hysteroscopic",2,,0,1,,884.17,510(K),0,0,0
HIH,OB,OB,Hysteroscope (And Accessories),2,,0,1,,884.169,510(K),0,0,0
HII,OB,OB,"Stimulator, Vaginal, Muscle, Powered, For Therapeutic Use",3,,0,0,,884.594,PMA,0,0,0
HIL,OB,OB,"Tampon, Menstrual, Scented, Deodorized",2,,0,1,,884.546,510(K),0,0,0
HIM,OB,OB,"Electrocautery, Endoscopic And Accessories",2,,0,0,,884.41,510(K),0,0,1
HIN,OB,OB,"Coagulator-Cutter, Endoscopic, Bipolar (And Accessories)",2,,0,1,,884.415,510(K),0,0,1
HIO,OB,OB,"Sampler, Amniotic Fluid (Amniocentesis Tray)",1,,0,0,,884.155,510(K) Exempt,0,0,1
HIQ,OB,OB,"Electrode, Clip, Fetal Scalp (And Applicator)",3,,0,0,,884.2685,PMA,0,0,0
HIR,GU,OB,Perineometer,2,,0,0,,884.1425,510(K),0,0,1
HIS,OB,OB,Condom,2,,0,1,,884.53,510(K),0,0,1
HIT,OP,OP,"Tester, Color Vision",1,,1,0,,886.117,510(K) Exempt,0,0,1
HIW,OP,OP,Anomaloscope,1,,0,0,,886.107,510(K) Exempt,0,0,1
HIX,OP,OP,"Maxwell Spot, Ac-Powered",1,,0,0,,886.1435,510(K) Exempt,0,0,1
HIY,OP,OP,"Brush, Haidinger, (Including Macular Integrity)",1,,0,0,,886.109,510(K) Exempt,0,0,1
HJA,OP,OP,Photokeratoscope,1,,0,0,,886.135,510(K) Exempt,0,0,1
HJB,OP,OP,"Instrument, Measuring, Corneal Radius",1,,0,0,,886.145,510(K) Exempt,0,0,1
HJC,OP,OP,"Esthesiometer, Ocular",1,,0,0,,886.104,510(K) Exempt,0,0,1
HJD,OP,OP,"Illuminator, Color Vision Plate",1,,0,0,,886.116,510(K) Exempt,0,0,1
HJE,SU,SU,"Lamp, Fluorescein, Ac-Powered",2,,0,1,,878.458,510(K),0,0,1
HJF,OP,OP,"Magnifier, Hand-Held, Low-Vision",1,,1,0,,886.554,510(K) Exempt,0,0,1
HJG,OP,OP,"System, Reading, Television, Closed-Circuit",1,,0,0,,886.582,510(K) Exempt,0,0,1
HJH,OP,OP,"Loupe, Binocular, Low Power",1,,1,0,,886.512,510(K) Exempt,0,0,1
HJI,OP,OP,"Lens, Fundus, Hruby, Diagnostic",1,,1,0,,886.1395,510(K) Exempt,0,0,1
HJJ,OP,OP,"Lens, Fresnel, Flexible, Diagnostic",1,,1,0,,886.139,510(K) Exempt,0,0,1
HJK,OP,OP,"Lens, Contact, Polymethylmethacrylate, Diagnostic",2,,0,1,,886.1385,510(K),0,0,1
HJL,OP,OP,"Lens, Condensing, Diagnostic",1,,1,0,,886.138,510(K) Exempt,0,0,1
HJM,OP,OP,"Transilluminator, Ac-Powered",2,,0,0,,886.1945,510(K) Exempt,0,0,1
HJN,OP,OP,"Transilluminator, Battery-Powered",1,,0,0,,886.1945,510(K) Exempt,0,0,1
HJO,OP,OP,"Biomicroscope, Slit-Lamp, Ac-Powered",2,,0,1,,886.185,510(K),0,0,1
HJQ,OP,OP,"Stereoscope, Ac-Powered",1,,0,0,,886.187,510(K) Exempt,0,0,1
HJR,OP,OP,"Stereoscope, Battery-Powered",1,,1,0,,886.187,510(K) Exempt,0,0,1
HJS,OP,OP,"Test, Spectacle Dissociation, Ac-Powered (Lancaster)",1,,0,0,,886.191,510(K) Exempt,0,0,1
HJT,OP,OP,Haploscope,1,,0,0,,886.134,510(K) Exempt,0,0,1
HJW,OP,OP,Adaptometer (Biophotometer),1,,0,0,,886.105,510(K) Exempt,0,0,1
HJX,OP,OP,"Reader, Prism, Ophthalmic",1,,1,0,,886.581,510(K) Exempt,0,0,1
HJY,OP,OP,"Reader, Bar, Ophthalmic",1,,1,0,,886.58,510(K) Exempt,0,0,1
HJZ,OP,OP,"Crutch, Ptosis",1,,1,0,,886.56,510(K) Exempt,0,0,1
HKB,OP,OP,"Telescope, Hand-Held, Low-Vision",1,,1,0,,886.587,510(K) Exempt,0,0,1
HKC,OP,OP,"Spectacle Microscope, Low-Vision",1,,1,0,,886.554,510(K) Exempt,0,0,1
HKD,OP,OP,"Tape, Nystagmus",1,,1,0,,886.1905,510(K) Exempt,0,0,1
HKF,OP,OP,"Mirror, Headband, Ophthalmic",1,,0,0,,886.15,510(K) Exempt,0,0,1
HKG,OP,OP,Fornixscope,1,,1,0,,886.132,510(K) Exempt,0,0,1
HKI,OP,OP,"Camera, Ophthalmic, Ac-Powered",2,,0,1,,886.112,510(K),0,0,1
HKK,OP,OP,"Telescope, Spectacle, Low-Vision",1,,1,0,,886.587,510(K) Exempt,0,0,1
HKL,OP,OP,"Retinoscope, Ac-Powered",2,,0,0,,886.178,510(K) Exempt,0,0,1
HKM,OP,OP,"Retinoscope, Battery-Powered",1,,1,0,,886.178,510(K) Exempt,0,0,1
HKN,OP,OP,"Refractor, Manual, Non-Powered, Including Phoropter",1,,1,0,,886.177,510(K) Exempt,0,0,1
HKO,OP,OP,"Refractometer, Ophthalmic",1,,0,0,,886.176,510(K) Exempt,0,0,1
HKP,OP,OP,"Instrument, Vitreous Aspiration And Cutting, Battery-Powered",2,,0,1,,886.415,510(K),0,0,1
HKQ,OP,OP,"Prism, Rotary, Ophthalmic",1,,1,0,,886.1665,510(K) Exempt,0,0,1
HKR,OP,OP,"Lens, Maddox",1,,1,0,,886.14,510(K) Exempt,0,0,1
HKS,OP,OP,"Prism, Gonioscopic",1,,0,0,,886.166,510(K) Exempt,0,0,1
HKT,OP,OP,"Prism, Fresnel, Ophthalmic",1,,1,0,,886.1655,510(K) Exempt,0,0,1
HKW,OP,OP,"Prism, Bar, Ophthalmic",1,,1,0,,886.165,510(K) Exempt,0,0,1
HKX,OP,OP,"Tonometer, Ac-Powered",2,,0,0,,886.193,510(K),0,0,1
HKY,OP,OP,"Tonometer, Manual",2,,0,1,,886.193,510(K),0,0,1
HKZ,OP,OP,"Sterilizer, Tonometer",1,,0,0,,886.194,510(K) Exempt,0,0,1
HLA,OP,OP,"Calibrator, Tonometer",2,,0,1,,886.193,510(K),0,0,1
HLC,OP,OP,"Instrument, Measuring, Stereopsis",1,,1,0,,886.146,510(K) Exempt,0,0,1
HLD,OP,OP,"Engine, Trephine, Accessories, Gas-Powered",1,,0,0,,886.407,510(K) Exempt,0,0,1
HLE,OP,OP,"Ruler, Nearpoint (Punctometer)",1,,1,0,,886.179,510(K) Exempt,0,0,1
HLF,OP,OP,"Device, Measuring, Lens Radius, Ophthalmic",1,,0,0,,886.143,510(K) Exempt,0,0,1
HLG,OP,OP,"Pupillometer, Ac-Powered",1,,0,0,,886.17,510(K) Exempt,0,0,1
HLH,OP,OP,"Pupillometer, Manual",1,,1,0,,886.17,510(K) Exempt,0,0,1
HLI,OP,OP,"Ophthalmoscope, Ac-Powered",2,,0,0,,886.157,510(K) Exempt,0,0,1
HLJ,OP,OP,"Ophthalmoscope, Battery-Powered",2,,0,0,,886.157,510(K) Exempt,0,0,1
HLK,OP,OP,"Screen, Tangent, Target, Battery-Powered",1,,1,0,,886.181,510(K) Exempt,0,0,1
HLL,OP,OP,"Monitor, Eye Movement",2,,0,1,,886.151,510(K),0,0,1
HLM,OP,OP,"Instrument, Measuring, Lens, Ac-Powered",1,,0,0,,886.1425,510(K) Exempt,0,0,1
HLN,OP,OP,"Gauge, Lens, Ophthalmic",1,,0,0,,886.142,510(K) Exempt,0,0,1
HLO,OP,OP,"Test, Spectacle Dissociation, Battery-Powered (Lancaster)",1,,1,0,,886.191,510(K) Exempt,0,0,1
HLP,OP,OP,"Target, Fusion And Stereoscopic",1,,1,0,,886.188,510(K) Exempt,0,0,1
HLQ,OP,OP,"Keratoscope, Ac-Powered",1,,0,0,,886.135,510(K) Exempt,0,0,1
HLR,OP,OP,"Keratoscope, Battery-Powered",1,,1,0,,886.135,510(K) Exempt,0,0,1
HLS,OP,OP,Exophthalmometer,1,,0,0,,886.127,510(K) Exempt,0,0,1
HLT,OP,OP,"Preamplifier, Ac-Powered, Ophthalmic",2,,0,1,,886.164,510(K),0,0,1
HLW,OP,OP,"Preamplifier, Battery-Powered, Ophthalmic",2,,0,1,,886.164,510(K),0,0,1
HLX,OP,OP,"Photostimulator, Ac-Powered",2,,0,1,,886.163,510(K),0,0,1
HLZ,OP,OP,"Electrode, Corneal",2,,0,1,,886.122,510(K),0,0,1
HMC,OP,OP,"Monitor, Eye Movement, Diagnostic",2,,0,1,,886.151,510(K),0,0,1
HMD,OP,OP,"Chair, Ophthalmic, Manual",1,,1,0,,886.114,510(K) Exempt,0,0,1
HME,OP,OP,"Chair, Ophthalmic, Ac-Powered",1,,0,0,,886.114,510(K) Exempt,0,0,1
HMF,OP,OP,"Stand, Instrument, Ac-Powered, Ophthalmic",1,,0,0,,886.186,510(K) Exempt,0,0,1
HMG,OP,OP,"Stand, Instrument, Ophthalmic, Non-Powered",1,,0,0,,886.186,510(K) Exempt,0,0,1
HMH,OP,OP,"Rack, Skiascopic",1,,0,0,,886.175,510(K) Exempt,0,0,1
HMJ,OP,OP,"Screen, Tangent, Projection, Battery-Powered",1,,1,0,,886.181,510(K) Exempt,0,0,1
HMK,OP,OP,"Euthyscope, Ac-Powered",2,,0,0,,886.125,510(K) Exempt,0,0,1
HML,OP,OP,"Euthyscope, Battery-Powered",1,,0,0,,886.125,510(K) Exempt,0,0,1
HMM,OP,OP,Distometer,1,,1,0,,886.119,510(K) Exempt,0,0,1
HMN,SU,,"Suture, Nonabsorable, Ophthalmic",3,,0,0,,,PMA,1,0,1
HMO,SU,,"Suture, Absorbable, Ophthalmic",3,,0,0,,,PMA,1,0,1
HMP,SU,SU,"Pad, Eye",1,,0,0,,878.444,510(K) Exempt,0,0,1
HMQ,OP,OP,"Marker, Sclera",1,,0,0,,886.457,510(K) Exempt,0,0,1
HMR,OP,OP,"Marker, Ocular",1,,0,0,,886.457,510(K) Exempt,0,0,1
HMS,OP,OP,"Drum, Eye Knife Test",1,,1,0,,886.423,510(K) Exempt,0,0,1
HMT,HO,SU,"Drape, Patient, Ophthalmic",2,,0,0,,878.437,510(K) Exempt,0,0,1
HMW,HO,SU,"Drape, Microscope, Ophthalmic",2,,0,0,,878.437,510(K) Exempt,0,0,1
HMX,OP,OP,"Cannula, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HMY,OP,OP,"Keratome, Battery-Powered",1,,0,1,,886.437,510(K),0,0,1
HMZ,OP,OP,Trabeculotome,1,,0,0,,886.435,510(K) Exempt,0,0,1
HNA,OP,OP,"Spud, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNB,OP,OP,"Spoon, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNC,OP,OP,"Specula, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HND,OP,OP,"Spatula, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNE,OP,OP,"Snare, Enucleating",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNF,OP,OP,"Scissors, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNG,OP,OP,"Rongeur, Lachrymal Sac",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNH,OP,OP,"Ring, Ophthalmic (Flieringa)",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNI,OP,OP,"Retractor, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNJ,OP,OP,"Punch, Corneo-Scleral",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNK,OP,OP,"Probe, Trabeculotomy",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNL,OP,OP,"Probe, Lachrymal",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNM,OP,OP,"Needle, Ophthalmic Suturing",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNN,OP,OP,"Knife, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNO,OP,OP,"Keratome, Ac-Powered",1,,0,1,,886.437,510(K),0,0,1
HNP,OP,OP,"Introducer, Sphere",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNQ,OP,OP,"Hook, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNR,OP,OP,"Forceps, Ophthalmic",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNS,OP,OP,Expressor,1,,0,0,,886.435,510(K) Exempt,0,0,1
HNT,OP,OP,Erisophake,1,,0,0,,886.435,510(K) Exempt,0,0,1
HNW,OP,OP,"Dilator, Lachrymal",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNX,OP,OP,"Depressor, Orbital",1,,0,0,,886.435,510(K) Exempt,0,0,1
HNY,OP,OP,Cystotome,1,,0,0,,886.435,510(K) Exempt,0,0,1
